place_id,name,lat,lng,address,types,source_query
ChIJc8BAZftHDW0RwExZksisVMA,Chancery Square,-36.84798110000001,174.767314,"34 Courthouse Lane, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJyR9n4HZIDW0RM6XyhqE0skc,STORM,-36.8690726,174.7769952,"4 Teed Street, Newmarket, Auckland","clothing_store,shopping_mall,point_of_interest,store,establishment",shopping_mall
ChIJORgfMuVHDW0RhFyKxRWmhs0,Cyber Outlet,-36.8501155,174.7645777,"239 Queen Street, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJj1r2xXZIDW0R2WBpX3Q_TCk,Rialto Centre,-36.868543,174.7774282,"F2/135 Broadway, Newmarket, Auckland","shopping_mall,movie_theater,clothing_store,point_of_interest,store,food,establishment",shopping_mall
ChIJl6z-cXBHDW0RDgwcMFxm9Fc,Apropos,-36.857606,174.7602097,"Level 1 St Kevin's Arcade, 183 Karangahape Road, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJi5nBVjtHDW0R-wlU745uaiU,La Gonda Arcade,-36.857641,174.7597918,"203-207 Karangahape Road, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJB8gHTuRHDW0R6BJGn_ZLn7A,Highpoint Shopping Centre,-36.8545398,174.7595249,"150vincent st, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ4fdbmjFHDW0Rksw_mZQajAQ,YOYOSO Auckland CBD,-36.8507859,174.7648101,"290 Queen Street, Auckland Central, Auckland","shopping_mall,point_of_interest,store,establishment",shopping_mall
ChIJSxs4MeVHDW0Rk30fC1EepRs,Mid City,-36.8500418,174.7642568,"239 Queen Street, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJb6WwMuVHDW0RQIY1PWZcRwY,Strand Arcade,-36.8498341,174.7645109,"227 Queen Street, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ32sDXPVHDW0Rr0c_iXh6NQM,Creaddictive NZ,-36.8499322,174.7608584,"Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ6ygaL_tHDW0RGpYVLYG13-g,Kiwi Mai,-36.8493591,174.7659309,"9b Victoria Street East, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJJSx3ovpHDW0R89jsY_JPbh0,Uluhanga mall,-36.8483442,174.7633835,"51 Victoria Street West, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJQw7YC9tHDW0RHhWM2QZ7Yqo,Canterbury Arcade,-36.8480966,174.7659197,"170 Queen Street, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ1zatJSJHDW0RUXdWjJ8ncDo,Sunny convenience stores,-36.84734539999999,174.7614352,"2/51-61 Hobson Street, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJbx3gXixHDW0R16vnoHN8qsk,Victoria Street Lookout Auckland,-36.8479398,174.758249,"Victoria Street West, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJV1CHjvJHDW0RKQ6mAOZO6aE,Victoria Park Market,-36.8484097,174.7545492,"Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJJQ4gfzBHDW0RZuHUobahqV8,"Buy one, gift one (BOGO)",-36.8461806,174.7650331,"Floor 9/12-26 Swanson Street, Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJme7AF1hHDW0RdGdheRij9BI,Commercial Bay,-36.8438848,174.7661305,"7 Queen Street, Auckland Central, Auckland","shopping_mall,bar,restaurant,food,point_of_interest,establishment",shopping_mall
ChIJB2uisQhIDW0Rw2ySaSiHzfQ,Parnell Business Association,-36.8512403,174.778142,"2 York Street, Parnell, Auckland","shopping_mall,restaurant,food,point_of_interest,establishment",shopping_mall
ChIJOwycJ_xHDW0RNvu0k0b_JlE,Atrium on Takutai,-36.8448111,174.7701425,"Auckland Central, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJHRVfoeNJDW0R1J2ptSLSMog,Foundation Precinct,-36.8635771,174.779015,"8 George Street, Newmarket, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJETywp1BJDW0RymAFHTZ7M3U,Zillopillow,-36.8634551,174.7808684,"532 Parnell Road, Parnell, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJY-ro7XZIDW0Rx3vaU_g0aiU,Osborne Lane,-36.8681196,174.7768784,"Kent Street, Newmarket, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJPbIiHUpIDW0RVUIIrPsa9-o,Orakei Bay Village,-36.8632168,174.8096994,"228 Orakei Road, Remuera, Auckland","shopping_mall,cafe,jewelry_store,clothing_store,beauty_salon,store,restaurant,food,point_of_interest,establishment",shopping_mall
ChIJsTdv38ZJDW0R3SfNmPQ5ZXA,Eastridge Shopping Centre,-36.8608069,174.8296347,"215 Kepa Road, Mission Bay, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJsTdv38ZJDW0RdTw4catmaEE,Dollarstation Eastridge,-36.8606817,174.8296432,"215 Kepa Road, Mission Bay, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJM5ZxYgJKDW0Rj1-kf4U3mMs,Joy & Peace Nails - Spa,-36.8511879,174.857578,"33-39 St Heliers Bay Road - Inside the St Heliers Mall, Saint Heliers, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
